399			102076		-43.12223389	-73.55224333	1
400			102076		-43.12222972	-73.54889806	2
401			102076		-43.12473806	-73.54889806	3
402			102076		-43.12474222	-73.55223722	4
403			102078		-41.72861194	-73.09055917	1
404			102078		-41.72168083	-73.08724528	2
405			102078		-41.72223972	-73.08501806	3
406			102078		-41.72833556	-73.08779278	4
407			102079		-41.79138889	-73.18888889	1
408			102079		-41.79472222	-73.18638889	2
409			102079		-41.79444444	-73.18611111	3
410			102079		-41.79111111	-73.18861111	4
411			102080		-41.95724944	-73.53278	1
412			102080		-41.95724722	-73.53111111	2
413			102080		-41.95779222	-73.53086	3
414			102080		-41.95779444	-73.53277889	4
415			102081		-41.80028528	-73.067505	1
416			102081		-41.80140944	-73.06558056	2
417			102081		-41.80112694	-73.06528917	3
418			102081		-41.80000278	-73.06696333	4
419			102084		-41.74333333	-73.17083333	1
420			102084		-41.74583333	-73.17027778	2
421			102084		-41.74361111	-73.17222222	3
422			102084		-41.74611111	-73.17138889	4
423			102090		-42.32641528	-73.446135	1
424			102090		-42.32666722	-73.44583667	2
425			102090		-42.3252825	-73.44557583	3
426			102090		-42.32528028	-73.44612417	4
427			102090		-42.3252825	-73.44557583	5
428			102090		-42.32528778	-73.44445472	6
429			102090		-42.32667278	-73.44446556	7
430			102090		-42.32666722	-73.44583667	8
431			102091		-41.79113556	-73.88723306	1
432			102091		-41.79306194	-73.88861528	2
433			102091		-41.79224639	-73.89002667	3
434			102091		-41.79056444	-73.88889667	4
435			102092		-42.6933475	-73.67557222	1
436			102092		-42.69474861	-73.67251861	2
437			102092		-42.69557333	-73.67333667	3
438			102092		-42.69417222	-73.67639028	4
439			102093		-41.73306028	-73.16168417	1
440			102093		-41.73363833	-73.15973444	2
441			102093		-41.73113306	-73.15805639	3
442			102093		-41.73030472	-73.16000611	4
443			102097		-42.72528444	-73.62362611	1
444			102097		-42.72528222	-73.62169278	2
445			102097		-42.73057222	-73.62168083	3
446			102097		-42.73057444	-73.62361417	4
447			102098		-42.71390222	-73.62668444	1
448			102098		-42.71389778	-73.62306806	2
449			102098		-42.71834806	-73.62305806	3
450			102098		-42.7183525	-73.62668944	4
451			102107		-43.04528028	-73.57002278	1
452			102107		-43.04502722	-73.5675275	2
453			102107		-43.04806222	-73.56752083	3
454			102107		-43.04806528	-73.57001639	4
455			102109		-41.96334389	-73.55	1
456			102109		-41.96445139	-73.55	2
457			102109		-41.96334389	-73.54444583	3
458			102109		-41.96223611	-73.54444583	4
459			102111		-42.11807917	-73.47807528	1
460			102111		-42.12028472	-73.47639417	2
461			102111		-42.12083889	-73.47750556	3
462			102111		-42.11863333	-73.47918667	4
463			102114		-41.85389056	-73.50083806	1
464			102114		-41.85444833	-73.50001167	2
465			102114		-41.85640333	-73.50278333	3
466			102114		-41.85890889	-73.50474556	4
467			102114		-41.8583575	-73.50612028	5
468			102114		-41.85585056	-73.50389028	6
469			102119		-41.56889139	-73.07056611	1
470			102119		-41.56946	-73.06973861	2
471			102119		-41.57057667	-73.07167167	3
472			102119		-41.57000778	-73.07224917	4
473			102128		-42.5	-73.62002472	1
474			102128		-42.50500833	-73.61001528	2
475			102128		-42.50722889	-73.61197056	3
476			102128		-42.50222306	-73.62223111	4
477			102130		-41.82000694	-73.16527778	1
478			102130		-41.82139583	-73.16224583	2
479			102130		-41.82195833	-73.16224583	3
480			102130		-41.82056944	-73.16527778	4
481			102134		-42.64308	-73.66500111	1
482			102134		-42.64306972	-73.66529167	2
483			102134		-42.64224306	-73.66529361	3
484			102134		-42.64140861	-73.66252417	4
485			102134		-42.6414125	-73.66195944	5
486			102134		-42.643075	-73.66196833	6
487			102138		-41.66445222	-73.06279639	1
488			102138		-41.66445028	-73.06167639	2
489			102138		-41.66613028	-73.06167111	3
490			102138		-41.66722306	-73.0605625	4
491			102138		-41.667225	-73.0616825	5
492			102138		-41.66613222	-73.06279111	6
493			102142		-42.51862972	-72.62528722	1
494			102142		-42.52140972	-72.61891306	2
495			102142		-42.522525	-72.6200075	3
496			102142		-42.519745	-72.62613194	4
497			102143		-42.34084111	-73.53640111	1
498			102143		-42.34085417	-73.53250083	2
499			102143		-42.34418194	-73.53251389	3
500			102143		-42.34416861	-73.53667028	4
501			102144		-41.82445139	-73.08918611	1
502			102144		-41.82363139	-73.08861667	2
503			102144		-41.82613472	-73.08361389	3
504			102144		-41.82667111	-73.0839075	4
505			102144		-41.82474417	-73.08723417	5
506			102144		-41.82501417	-73.08806583	6
507			102145		-41.7586325	-73.08972833	1
508			102145		-41.7586325	-73.08835806	2
509			102145		-41.75529667	-73.08668417	3
510			102145		-41.75529667	-73.08780444	4
511			102150		-41.81723806	-73.15944694	1
512			102150		-41.81946639	-73.15417833	2
513			102150		-41.81918861	-73.15390639	3
514			102150		-41.81696028	-73.159175	4
515			102151		-42.36196333	-73.57667833	1
516			102151		-42.36223778	-73.57528028	2
517			102151		-42.35667556	-73.57336083	3
518			102151		-42.35640083	-73.57500889	4
519			102156		-41.7741925	-73.09862111	1
520			102156		-41.77640806	-73.09611556	2
521			102156		-41.77585417	-73.09528472	3
522			102156		-41.77363861	-73.09779	4
523			102157		-41.73472278	-73.168635	1
524			102157		-41.73474917	-73.16694583	2
525			102157		-41.7333575	-73.16641083	3
526			102157		-41.73308111	-73.16835	4
527			102162		-43.04362056	-73.58669028	1
528			102162		-43.04361917	-73.5855675	2
529			102162		-43.04529917	-73.58556333	3
530			102162		-43.04530056	-73.58668611	4
531			102167		-41.77444444	-73.16166667	1
532			102167		-41.77611111	-73.16251389	2
533			102167		-41.77722222	-73.15916667	3
534			102167		-41.77555556	-73.15805556	4
535			102168		-41.7813925	-73.15222611	1
536			102168		-41.7816925	-73.14694833	2
