1751142022017	175114	102676	2	2017-02-01 00:00:00.0000000	10			
1751152022017	175115	103719	2	2017-02-01 00:00:00.0000000	10			
1751172022017	175117	102676	2	2017-02-01 00:00:00.0000000	10			
1751182022017	175118	102602	2	2017-02-01 00:00:00.0000000	10			
1751192022017	175119	102602	2	2017-02-01 00:00:00.0000000	10			
1751202022017	175120	103719	2	2017-02-01 00:00:00.0000000	10			
1751212022017	175121	102602	2	2017-02-01 00:00:00.0000000	10			
1751222122016	175122	102189	2	2016-12-01 00:00:00.0000000	10			
1751232122016	175123	101966	2	2016-12-01 00:00:00.0000000	10			
1751242122016	175124	102466	2	2016-12-01 00:00:00.0000000	10			
1751252122016	175125	102144	2	2016-12-01 00:00:00.0000000	10			
1751262122016	175126	102676	2	2016-12-01 00:00:00.0000000	10			
1751272122016	175127	104000	2	2016-12-01 00:00:00.0000000	10			
1751282012017	175128	101761	2	2017-01-01 00:00:00.0000000	20			
1751292012017	175129	102206	2	2017-01-01 00:00:00.0000000	10			
1751302012017	175130	102206	2	2017-01-01 00:00:00.0000000	20			
1751312012017	175131	102206	2	2017-01-01 00:00:00.0000000	10			
1751322012017	175132	102602	2	2017-01-01 00:00:00.0000000	10			
1751332012017	175133	102602	2	2017-01-01 00:00:00.0000000	10			
1751342012017	175134	104005	2	2017-01-01 00:00:00.0000000	20			
1751352012017	175135	101761	2	2017-01-01 00:00:00.0000000	30			
1751362012017	175136	102602	2	2017-01-01 00:00:00.0000000	10			
1751372012017	175137	104005	2	2017-01-01 00:00:00.0000000	20			
1751382012017	175138	102589	2	2017-01-01 00:00:00.0000000	10			
1751392012017	175139	101761	2	2017-01-01 00:00:00.0000000	10			
1751402012017	175140	101761	2	2017-01-01 00:00:00.0000000	10			
1751412012017	175141	102788	2	2017-01-01 00:00:00.0000000	12			
1751422022017	175142	103670	2	2017-02-01 00:00:00.0000000	20			
1751432022017	175143	102958	2	2017-02-01 00:00:00.0000000	0.65			
1751442022017	175144	102676	2	2017-02-01 00:00:00.0000000	10			
1751452022017	175145	102958	2	2017-02-01 00:00:00.0000000	10			
1751462022017	175146	102676	2	2017-02-01 00:00:00.0000000	10			
1751492022017	175149	102958	2	2017-02-01 00:00:00.0000000	10			
1751502022017	175150	103670	2	2017-02-01 00:00:00.0000000	20			
1751512012017	175151	102222	2	2017-01-01 00:00:00.0000000	10			
1751522012017	175152	102222	2	2017-01-01 00:00:00.0000000	20			
1751532122016	175153	102020	2	2016-12-01 00:00:00.0000000	10			
1751542122016	175154	102144	2	2016-12-01 00:00:00.0000000	10			
1751552122016	175155	102958	2	2016-12-01 00:00:00.0000000	10			
1751582122016	175158	104107	2	2016-12-01 00:00:00.0000000	10			
1751592122016	175159	104004	2	2016-12-01 00:00:00.0000000	0.3			
1751602122016	175160	102189	2	2016-12-01 00:00:00.0000000	10			
1751612122016	175161	102144	2	2016-12-01 00:00:00.0000000	10			
1751622122016	175162	102144	2	2016-12-01 00:00:00.0000000	10			
1751632122016	175163	104107	2	2016-12-01 00:00:00.0000000	10			
1751642122016	175164	102189	2	2016-12-01 00:00:00.0000000	10			
1751652122016	175165	102788	2	2016-12-01 00:00:00.0000000	20			
1751662122016	175166	104000	2	2016-12-01 00:00:00.0000000	10			
1751692122016	175169	102144	2	2016-12-01 00:00:00.0000000	10			
1751712122016	175171	102189	2	2016-12-01 00:00:00.0000000	10			
1751722122016	175172	102466	2	2016-12-01 00:00:00.0000000	10			
1751752122016	175175	102788	2	2016-12-01 00:00:00.0000000	10			
1751762122016	175176	102958	2	2016-12-01 00:00:00.0000000	10			
1751782122016	175178	102602	2	2016-12-01 00:00:00.0000000	10			
1751792122016	175179	102222	2	2016-12-01 00:00:00.0000000	10			
1751802122016	175180	101761	2	2016-12-01 00:00:00.0000000	10			
1751812122016	175181	102189	2	2016-12-01 00:00:00.0000000	10			
